,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_tenure_ratio
6300,71,0,2,2,25.6,1888.25,1,26.59507042253521
6301,60,1,1,3,44.45,2773.9,1,46.23166666666667
6302,55,0,1,3,100.15,5409.75,1,98.35909090909092
6303,54,0,1,2,105.4,5643.4,0,104.5074074074074
6304,2,0,0,3,95.85,197.7,0,98.85
6305,6,0,0,1,73.85,401.3,1,66.88333333333334
6306,48,0,2,2,70.1,3238.4,1,67.46666666666667
6307,63,0,2,1,25.25,1573.05,1,24.96904761904762
6308,1,0,0,3,79.15,79.15,0,79.15
6309,12,0,0,2,21.05,235.8,1,19.65
6310,54,1,0,4,24.95,1364.75,1,25.27314814814815
6311,30,0,1,3,64.5,1985.15,1,66.17166666666667
6312,30,0,0,4,19.65,655.85,0,21.861666666666668
6313,4,0,0,3,79.0,303.15,0,75.7875
6314,40,0,1,2,105.95,4335.2,1,108.38
6315,9,0,0,3,75.85,647.5,1,71.94444444444444
6316,17,0,0,3,91.85,1574.45,0,92.61470588235296
6317,62,1,2,2,43.6,2748.7,1,44.33387096774193
6318,28,0,1,4,91.25,2483.65,1,88.70178571428572
6319,70,0,2,2,89.75,6367.2,1,90.96
6320,46,0,2,4,104.4,4904.2,1,106.61304347826086
6321,23,0,0,1,90.15,2044.95,1,88.9108695652174
6322,47,1,1,3,40.3,1794.8,1,38.18723404255319
6323,68,0,2,4,105.25,7173.15,1,105.4875
6324,60,0,1,3,106.0,6441.4,0,107.35666666666664
6325,67,0,2,3,104.0,7039.05,1,105.06044776119404
6326,14,0,0,3,69.65,921.4,1,65.81428571428572
6327,57,0,0,3,74.3,4018.35,1,70.49736842105263
6328,55,0,1,1,100.9,5448.6,1,99.06545454545456
6329,1,0,0,1,20.25,20.25,1,20.25
6330,1,0,0,1,49.9,49.9,0,49.9
6331,23,0,0,2,96.9,2085.45,1,90.67173913043476
6332,13,0,0,3,100.35,1358.85,0,104.52692307692308
6333,47,0,0,3,104.1,5135.15,1,109.25851063829786
6334,38,0,1,1,20.1,730.1,1,19.21315789473684
6335,38,0,0,4,74.95,2869.85,0,75.52236842105263
6336,2,0,0,2,56.55,118.25,1,59.125
6337,1,0,0,2,49.25,49.25,0,49.25
6338,15,0,0,4,68.6,1108.6,1,73.90666666666667
6339,26,0,0,2,69.05,1815.65,1,69.83269230769231
6340,35,0,2,2,19.7,730.4,1,20.86857142857143
6341,3,0,0,1,20.05,75.45,1,25.15
6342,50,0,0,3,103.7,5071.05,0,101.421
6343,42,0,0,3,94.4,4014.6,1,95.58571428571427
6344,10,0,0,2,54.95,568.85,1,56.885000000000005
6345,61,0,1,4,93.7,5860.7,1,96.07704918032786
6346,68,0,2,2,110.25,7279.35,1,107.04926470588236
6347,10,0,1,3,98.9,1064.95,1,106.495
6348,65,0,1,3,89.75,5769.6,0,88.76307692307692
6349,72,0,2,4,80.45,5886.85,1,81.76180555555555
6350,55,0,0,3,79.4,4238.45,1,77.06272727272727
6351,1,0,0,1,20.3,20.3,0,20.3
6352,7,0,0,4,62.8,418.3,1,59.75714285714286
6353,2,0,0,1,74.9,136.05,1,68.025
6354,9,0,0,3,74.85,708.2,1,78.6888888888889
6355,27,0,2,2,25.85,788.55,1,29.205555555555552
6356,7,0,0,3,101.95,700.85,0,100.12142857142858
6357,64,0,2,1,68.3,4378.8,1,68.41875
6358,70,1,2,4,48.4,3442.8,1,49.182857142857145
6359,2,0,0,3,94.0,181.7,0,90.85
6360,67,0,2,3,105.05,7171.7,1,107.04029850746268
6361,45,0,0,2,89.3,4016.85,0,89.26333333333334
6362,24,0,2,2,25.15,553.0,1,23.041666666666668
6363,4,0,2,2,19.5,96.85,1,24.2125
6364,44,0,0,4,92.95,4122.9,1,93.70227272727271
6365,72,0,2,1,20.7,1482.3,1,20.5875
6366,1,0,0,2,74.3,74.3,0,74.3
6367,66,0,2,4,19.35,1240.8,1,18.8
6368,1,1,0,1,44.65,44.65,0,44.65
6369,13,0,0,3,84.05,1095.3,0,84.25384615384615
6370,10,0,0,4,80.7,788.8,0,78.88
6371,65,0,0,3,104.35,6578.55,1,101.20846153846152
6372,1,0,0,1,19.55,19.55,1,19.55
6373,38,0,1,3,74.05,2802.3,1,73.74473684210527
6374,23,1,2,1,40.1,857.75,1,37.29347826086956
6375,10,0,1,1,20.1,184.4,1,18.44
6376,4,0,0,3,101.7,364.55,0,91.1375
6377,72,0,2,2,83.55,6093.3,1,84.62916666666666
6378,35,0,0,3,56.85,1861.1,1,53.17428571428571
6379,1,0,0,1,20.4,20.4,0,20.4
6380,58,0,2,2,19.55,1079.65,1,18.614655172413794
6381,70,0,1,3,106.15,7475.1,1,106.78714285714288
6382,38,0,1,2,78.95,2862.55,1,75.33026315789475
6383,60,1,0,3,49.75,3069.45,1,51.1575
6384,26,0,0,2,92.4,2349.8,1,90.37692307692308
6385,8,0,1,4,58.2,469.25,1,58.65625
6386,41,0,1,3,102.6,4213.35,0,102.76463414634148
6387,36,0,0,2,91.95,3301.05,1,91.69583333333334
6388,54,0,1,4,65.25,3529.95,1,65.36944444444444
6389,71,0,2,4,106.0,7723.7,0,108.78450704225352
6390,55,0,0,3,73.1,4144.9,1,75.36181818181818
6391,72,0,2,4,59.75,4265.0,1,59.23611111111112
6392,3,0,0,1,55.1,154.65,0,51.55
6393,54,0,2,4,59.8,3246.45,1,60.11944444444444
6394,72,0,2,4,116.6,8337.45,1,115.79791666666668
6395,52,0,2,3,109.3,5731.4,1,110.21923076923076
6396,60,0,1,4,101.4,6176.6,1,102.94333333333334
6397,39,1,0,2,50.65,1905.4,1,48.85641025641026
6398,15,0,1,1,56.15,931.9,1,62.126666666666665
6399,69,0,2,4,106.5,7348.8,0,106.50434782608696
6400,43,0,1,1,19.2,776.25,1,18.052325581395348
6401,63,0,1,4,83.0,5243.05,1,83.22301587301588
6402,2,0,0,3,70.1,141.65,1,70.825
6403,72,0,2,4,108.3,7679.65,1,106.66180555555556
6404,32,0,0,4,91.05,2954.5,0,92.328125
6405,40,0,2,2,25.25,1006.9,1,25.1725
6406,58,1,1,3,45.35,2540.1,1,43.79482758620689
6407,67,1,2,3,43.9,3097.2,1,46.22686567164179
6408,51,0,0,3,77.5,3807.35,0,74.65392156862745
6409,31,0,1,1,79.3,2484.0,1,80.12903225806451
6410,69,0,0,2,84.9,5785.65,1,83.85
6411,32,0,1,3,79.25,2619.15,1,81.8484375
6412,21,0,2,2,71.05,1524.85,1,72.61190476190475
6413,52,0,1,3,53.75,2790.65,1,53.66634615384616
6414,72,0,2,2,24.25,1784.5,1,24.78472222222222
6415,72,1,2,3,54.2,3937.45,0,54.68680555555555
6416,52,1,1,4,44.25,2276.1,1,43.77115384615384
6417,41,0,1,4,50.05,2029.05,1,49.4890243902439
6418,41,0,2,1,20.15,802.35,1,19.569512195121952
6419,6,0,0,1,69.25,418.4,0,69.73333333333333
6420,67,0,1,2,69.35,4653.25,1,69.45149253731343
6421,16,0,0,1,19.35,275.9,1,17.24375
6422,17,0,2,1,19.15,343.45,1,20.20294117647059
6423,35,0,0,1,61.0,2130.45,1,60.87
6424,58,0,2,2,20.5,1191.4,1,20.54137931034483
6425,1,0,0,3,50.5,50.5,0,50.5
6426,52,1,2,1,50.2,2554.0,1,49.11538461538461
6427,70,0,2,4,79.6,5589.45,1,79.84928571428571
6428,19,0,2,4,24.9,467.7,1,24.61578947368421
6429,1,0,0,3,74.4,74.4,0,74.4
6430,35,0,0,3,106.9,3756.45,1,107.32714285714285
6431,32,0,0,3,101.35,3334.9,1,104.215625
6432,17,0,0,2,55.35,920.5,1,54.14705882352941
6433,67,0,1,2,50.55,3431.75,1,51.22014925373134
6434,9,0,0,4,19.5,150.35,1,16.705555555555556
6435,31,0,1,1,79.45,2587.7,0,83.47419354838709
6436,4,0,0,3,90.65,367.95,1,91.9875
6437,58,0,1,4,89.85,5125.75,1,88.375
6438,60,0,1,1,79.0,4801.1,1,80.01833333333335
6439,58,0,1,3,104.65,6219.6,0,107.2344827586207
6440,1,0,0,1,19.55,19.55,1,19.55
6441,27,0,2,1,19.9,550.1,1,20.37407407407408
6442,66,0,1,3,116.25,7862.25,1,119.125
6443,15,0,0,4,87.75,1242.2,1,82.81333333333333
6444,47,0,0,3,100.05,4871.05,0,103.63936170212766
6445,41,0,0,2,81.3,3190.65,1,77.82073170731708
6446,59,1,0,3,44.3,2666.75,1,45.19915254237288
6447,50,0,2,2,70.35,3533.6,1,70.672
6448,17,1,1,2,44.45,792.15,1,46.59705882352941
6449,6,0,0,3,49.15,295.65,1,49.275
6450,51,1,0,2,29.45,1459.35,1,28.61470588235294
6451,44,0,0,3,100.55,4398.15,0,99.95795454545454
6452,49,0,0,2,85.3,4297.95,1,87.71326530612245
6453,2,0,0,3,95.65,167.3,0,83.65
6454,59,0,1,1,69.1,4096.9,1,69.43898305084745
6455,50,0,0,4,70.35,3454.6,1,69.092
6456,59,0,2,1,20.6,1286.0,1,21.79661016949153
6457,18,0,0,1,74.15,1387.0,1,77.05555555555556
6458,10,0,0,3,75.05,786.3,1,78.63
6459,14,0,1,3,44.6,641.25,1,45.80357142857143
6460,35,0,2,4,21.45,705.45,1,20.15571428571429
6461,8,0,1,1,43.45,345.5,1,43.1875
6462,18,0,1,4,20.05,345.9,1,19.216666666666665
6463,60,0,1,4,94.15,5811.8,1,96.86333333333332
6464,1,0,0,3,94.4,94.4,0,94.4
6465,6,0,2,1,19.55,124.45,1,20.741666666666667
6466,19,0,0,1,75.9,1375.6,1,72.39999999999999
6467,53,0,1,4,64.15,3491.55,1,65.87830188679246
6468,72,0,2,4,109.55,7920.7,1,110.00972222222222
6469,60,0,2,2,110.8,6640.7,1,110.67833333333331
6470,1,0,0,2,55.0,55.0,0,55.0
6471,13,0,0,1,53.45,718.1,1,55.23846153846154
6472,5,0,0,2,69.95,320.4,1,64.08
6473,1,0,0,3,101.45,101.45,0,101.45
6474,13,0,0,3,97.0,1334.45,1,102.65
6475,37,0,1,4,90.6,3358.65,1,90.77432432432433
6476,64,0,0,1,73.55,4764.0,1,74.4375
6477,5,0,0,4,67.95,350.3,0,70.06
6478,61,0,2,4,94.35,5703.0,1,93.49180327868852
6479,1,0,0,3,69.5,69.5,0,69.5
6480,1,0,0,1,18.85,18.85,0,18.85
6481,26,0,1,1,19.4,525.55,1,20.213461538461537
6482,1,0,0,3,69.2,69.2,0,69.2
6483,24,0,2,1,19.75,483.15,1,20.13125
6484,17,1,1,3,54.6,934.8,1,54.98823529411764
6485,26,1,0,1,29.8,786.5,1,30.25
6486,1,0,0,3,69.65,69.65,0,69.65
6487,40,0,0,3,101.85,4086.3,0,102.1575
6488,52,0,0,3,103.05,5364.8,1,103.16923076923078
6489,1,0,0,3,82.3,82.3,0,82.3
6490,1,0,0,1,20.3,20.3,1,20.3
6491,21,1,2,1,35.1,770.4,1,36.68571428571428
6492,67,0,1,4,105.7,6816.95,1,101.7455223880597
6493,44,0,0,4,56.25,2419.55,1,54.98977272727273
6494,70,1,1,3,60.35,4138.7,1,59.12428571428571
6495,3,0,0,3,79.25,267.6,0,89.2
6496,56,0,2,4,59.8,3457.45,1,61.740178571428565
6497,13,0,0,3,84.6,1115.2,0,85.78461538461539
6498,58,0,0,4,93.4,5435.6,0,93.71724137931037
6499,42,0,0,3,94.2,4186.3,0,99.67380952380952
6500,1,1,0,3,25.05,25.05,0,25.05
6501,46,0,2,1,99.65,4630.2,1,100.65652173913044
6502,63,0,2,4,50.65,3221.25,1,51.13095238095238
6503,11,0,0,3,60.9,688.5,1,62.59090909090909
6504,15,0,0,4,59.65,867.1,1,57.806666666666665
6505,72,1,2,3,64.7,4746.05,1,65.91736111111112
6506,29,1,0,2,25.1,712.85,0,24.58103448275862
6507,1,0,0,3,48.95,48.95,0,48.95
6508,6,0,0,3,54.85,355.1,1,59.18333333333334
6509,1,0,0,3,45.3,45.3,0,45.3
6510,63,0,1,3,91.35,5764.7,1,91.5031746031746
6511,2,0,0,3,85.85,167.3,0,83.65
6512,18,0,2,1,25.1,428.45,1,23.802777777777777
6513,43,1,0,4,34.0,1505.35,1,35.00813953488372
6514,15,1,1,1,45.9,693.45,1,46.23
6515,10,0,0,3,95.2,930.4,0,93.04
6516,55,0,2,1,20.5,1177.95,1,21.417272727272728
6517,49,0,1,4,100.6,5069.65,0,103.46224489795918
6518,6,0,0,1,55.3,324.25,0,54.04166666666666
6519,70,0,2,2,20.35,1458.1,1,20.83
6520,2,0,0,1,74.85,156.4,0,78.2
6521,63,1,1,4,36.1,2298.9,1,36.490476190476194
6522,25,0,0,4,65.8,1679.65,1,67.186
6523,18,0,1,4,20.35,369.6,1,20.53333333333333
6524,28,0,0,3,105.8,2998.0,1,107.07142857142856
6525,53,0,1,1,96.75,5206.55,1,98.2367924528302
6526,35,0,1,4,102.35,3626.1,0,103.60285714285716
6527,1,1,0,1,24.4,24.4,1,24.4
6528,70,0,1,2,115.65,7968.85,0,113.84071428571428
6529,2,0,0,3,79.85,152.45,0,76.225
6530,26,0,0,3,73.05,1959.5,1,75.36538461538461
6531,34,0,1,3,64.35,2053.05,1,60.38382352941177
6532,19,0,2,1,20.5,398.55,1,20.976315789473684
6533,15,0,0,1,76.0,1130.85,0,75.39
6534,62,0,1,2,54.75,3425.35,1,55.247580645161285
6535,42,0,0,4,104.75,4323.45,0,102.93928571428572
6536,9,0,0,3,74.65,703.55,0,78.17222222222222
6537,24,0,0,3,51.15,1275.7,1,53.15416666666667
6538,68,1,2,3,41.95,2965.75,1,43.6139705882353
6539,31,0,0,1,54.35,1647.0,1,53.12903225806452
6540,1,0,0,3,56.25,56.25,0,56.25
6541,21,0,0,3,106.1,2249.95,0,107.14047619047618
6542,63,0,1,3,96.0,6109.75,1,96.98015873015872
6543,2,0,0,4,79.75,159.4,0,79.7
6544,61,1,2,4,61.45,3751.15,1,61.49426229508197
6545,1,0,0,3,68.65,68.65,0,68.65
6546,18,0,1,1,19.65,411.25,1,22.84722222222222
6547,6,0,1,2,19.0,105.5,1,17.583333333333332
6548,33,0,0,3,100.0,3320.6,1,100.62424242424242
6549,16,0,0,4,20.25,327.45,0,20.465625
6550,56,0,0,3,98.7,5669.5,1,101.24107142857144
6551,23,0,1,1,19.8,465.45,1,20.23695652173913
6552,9,0,0,3,73.8,704.3,1,78.25555555555555
6553,14,0,0,3,100.2,1369.8,0,97.84285714285714
6554,15,0,0,4,74.9,1107.25,0,73.81666666666666
6555,5,0,0,2,20.05,95.55,1,19.11
6556,61,0,0,3,106.2,6375.2,1,104.51147540983608
6557,70,0,2,2,116.55,8152.3,1,116.46142857142856
6558,15,0,0,3,99.7,1566.75,1,104.45
6559,8,0,2,1,19.7,130.25,1,16.28125
6560,8,0,2,1,19.5,162.15,1,20.26875
6561,4,1,0,1,29.15,110.05,1,27.5125
6562,34,0,1,1,55.0,1885.15,1,55.44558823529412
6563,68,0,2,2,90.8,6302.85,1,92.68897058823528
6564,45,1,1,4,51.0,2264.5,1,50.32222222222222
6565,9,0,0,3,90.1,816.8,1,90.75555555555556
6566,22,0,0,1,59.05,1253.5,1,56.97727272727273
6567,2,0,0,1,20.3,41.2,1,20.6
6568,70,0,2,4,72.95,5265.55,1,75.22214285714286
6569,10,0,1,2,73.55,693.3,1,69.33
6570,72,0,2,2,84.3,5997.1,1,83.29305555555555
6571,49,0,1,2,78.0,3824.2,1,78.04489795918367
6572,54,0,1,1,72.1,3886.05,1,71.96388888888889
6573,71,0,2,2,106.75,7283.25,1,102.58098591549296
6574,22,0,1,1,19.25,412.55,1,18.75227272727273
6575,50,0,2,2,20.55,1070.25,1,21.405
6576,43,0,1,1,20.0,817.95,1,19.022093023255817
6577,45,0,2,2,24.65,1171.3,1,26.028888888888886
6578,64,0,0,4,103.5,6548.65,1,102.32265625
6579,23,0,2,1,23.85,625.65,1,27.20217391304348
6580,68,0,2,2,25.8,1911.5,1,28.11029411764705
6581,1,0,0,3,70.85,70.85,0,70.85
6582,2,0,0,2,69.8,134.7,0,67.35
6583,26,0,1,2,59.45,1507.0,1,57.96153846153846
6584,55,1,0,4,54.55,2978.3,0,54.150909090909096
6585,14,0,0,3,20.05,299.3,1,21.37857142857143
6586,71,0,2,3,82.55,5832.65,1,82.14999999999999
6587,64,0,1,3,81.25,5567.55,1,86.99296875
6588,7,0,0,2,70.75,450.8,0,64.4
6589,57,0,2,2,74.3,4166.35,1,73.09385964912282
6590,13,0,0,3,94.1,1215.6,0,93.5076923076923
6591,3,1,0,2,29.7,91.7,0,30.566666666666663
6592,72,0,2,2,109.7,7898.45,1,109.70069444444444
6593,40,0,0,2,96.35,3915.4,1,97.885
6594,14,0,0,2,66.6,979.5,1,69.96428571428571
6595,2,0,0,3,44.5,90.05,1,45.025
6596,66,0,1,2,110.9,7432.05,0,112.60681818181818
6597,38,0,0,3,105.0,4026.4,0,105.9578947368421
6598,1,1,0,3,25.3,25.3,0,25.3
6599,22,0,1,2,55.15,1193.05,0,54.22954545454545
6600,1,0,0,1,20.1,20.1,0,20.1
6601,5,0,0,1,80.1,398.55,1,79.71000000000001
6602,29,0,1,4,69.05,1958.45,1,67.53275862068966
6603,1,0,0,1,69.9,69.9,0,69.9
6604,3,0,0,1,20.4,63.15,1,21.05
6605,71,0,2,2,19.7,1301.1,1,18.32535211267605
6606,9,0,0,3,50.1,484.05,1,53.78333333333333
6607,43,0,0,3,101.4,4528.0,0,105.30232558139537
6608,48,0,1,2,83.45,3887.85,1,80.996875
6609,26,0,0,2,86.65,2208.75,1,84.95192307692308
6610,9,0,0,4,20.15,238.15,1,26.461111111111112
6611,1,0,0,3,80.8,80.8,0,80.8
6612,46,0,2,2,19.4,958.15,1,20.82934782608696
6613,2,0,0,4,62.05,118.3,0,59.15
6614,1,0,0,3,76.45,76.45,0,76.45
6615,64,1,2,4,60.05,3845.45,1,60.08515625
6616,12,0,0,3,91.3,1094.5,0,91.20833333333331
6617,6,0,0,3,95.75,573.75,0,95.625
6618,59,0,1,1,20.35,1267.0,1,21.47457627118644
6619,7,0,1,1,94.05,633.45,1,90.49285714285716
6620,72,0,2,2,84.1,6129.65,1,85.13402777777777
6621,16,0,0,3,78.75,1218.25,1,76.140625
6622,25,0,0,2,55.55,1405.3,1,56.212
6623,34,0,0,3,62.65,2274.9,0,66.90882352941176
6624,1,0,0,3,74.5,74.5,0,74.5
6625,10,0,0,2,102.1,1068.85,0,106.885
6626,24,0,1,1,20.1,533.9,1,22.245833333333334
6627,10,0,1,3,70.3,676.15,1,67.615
6628,69,0,1,2,53.65,3804.4,1,55.13623188405797
6629,57,0,2,1,20.75,1118.8,1,19.628070175438594
6630,50,0,1,4,103.4,5236.4,1,104.728
6631,28,1,1,1,50.8,1386.8,1,49.52857142857143
6632,16,0,0,3,50.15,762.25,0,47.640625
6633,25,0,0,1,79.0,1902.0,1,76.08
6634,3,0,0,4,74.6,239.05,1,79.68333333333334
6635,61,0,1,4,96.5,5673.7,1,93.01147540983608
6636,2,0,0,1,20.1,39.8,1,19.9
6637,51,0,1,1,19.4,997.75,1,19.56372549019608
6638,71,0,2,2,77.55,5574.35,1,78.51197183098591
6639,20,0,0,1,20.05,406.05,1,20.3025
6640,6,0,0,2,19.85,138.85,1,23.141666666666666
6641,6,0,0,1,20.2,123.65,1,20.60833333333333
6642,29,0,0,1,67.45,1801.1,1,62.10689655172413
6643,36,0,2,2,18.55,689.0,1,19.13888888888889
6644,28,1,0,1,29.75,790.7,1,28.23928571428572
6645,7,0,0,3,86.5,582.5,0,83.21428571428571
6646,63,0,2,1,24.2,1618.2,1,25.685714285714287
6647,48,0,2,1,23.55,1173.35,1,24.444791666666664
6648,49,0,1,4,20.45,900.9,1,18.38571428571429
6649,27,0,0,3,81.45,2122.05,0,78.59444444444445
6650,72,0,2,2,92.3,6719.9,1,93.33194444444445
6651,1,0,0,3,69.15,69.15,0,69.15
6652,72,1,2,2,53.65,3784.0,1,52.55555555555556
6653,47,1,1,2,39.65,1798.65,1,38.26914893617022
6654,1,0,0,3,54.65,54.65,1,54.65
6655,36,0,1,4,104.8,3886.45,1,107.95694444444445
6656,43,1,0,2,29.3,1224.05,1,28.46627906976744
6657,27,0,0,3,83.85,2310.2,1,85.56296296296296
6658,9,0,0,3,79.55,723.4,0,80.37777777777778
6659,38,0,0,3,103.65,3988.5,1,104.96052631578948
6660,35,0,0,3,99.05,3554.6,1,101.56
6661,59,0,2,1,100.05,6034.85,1,102.285593220339
6662,27,0,2,2,20.35,531.6,1,19.68888888888889
6663,2,0,0,3,43.95,85.1,1,42.55
6664,7,0,0,1,23.5,173.0,1,24.714285714285715
6665,36,0,1,1,70.7,2511.95,1,69.77638888888889
6666,41,0,0,4,94.3,3893.6,1,94.9658536585366
6667,13,1,0,3,29.15,357.15,1,27.47307692307692
6668,19,0,2,2,20.85,467.5,1,24.605263157894736
6669,60,1,2,4,37.7,2288.7,1,38.145
6670,48,0,2,1,95.5,4627.85,0,96.41354166666667
6671,3,0,0,3,91.05,289.1,0,96.36666666666667
6672,69,0,2,1,92.45,6460.55,1,93.63115942028986
6673,43,1,1,3,44.15,1931.3,1,44.913953488372094
6674,11,1,1,1,36.05,402.6,1,36.6
6675,45,0,0,2,50.25,2221.55,1,49.36777777777778
6676,72,0,2,2,109.75,7758.9,1,107.7625
6677,2,0,0,3,79.2,172.85,0,86.425
6678,12,0,2,4,20.3,224.5,1,18.70833333333333
6679,67,0,1,2,112.35,7388.45,1,110.27537313432836
6680,37,0,2,1,94.3,3460.95,1,93.5391891891892
6681,39,1,1,4,41.15,1700.9,1,43.61282051282051
6682,41,0,0,4,74.65,3090.65,1,75.38170731707318
6683,25,1,0,3,48.25,1293.8,1,51.752
6684,8,0,2,2,76.15,645.8,1,80.725
6685,71,0,2,1,71.1,5224.95,1,73.59084507042253
6686,5,0,0,3,96.55,500.1,1,100.02
6687,30,0,1,2,79.3,2427.1,1,80.90333333333334
6688,40,0,1,2,89.6,3488.15,1,87.20375
6689,54,0,2,1,20.5,1035.7,1,19.17962962962963
6690,72,0,2,4,106.3,7565.35,1,105.07430555555555
6691,28,0,1,4,100.35,2799.0,1,99.96428571428572
6692,18,0,0,3,85.6,1601.5,1,88.97222222222223
6693,2,1,0,3,45.25,85.5,0,42.75
6694,59,0,1,3,106.15,6256.2,1,106.03728813559322
6695,22,0,0,3,51.1,1232.9,1,56.040909090909096
6696,1,0,0,1,19.9,19.9,1,19.9
6697,72,0,2,2,25.7,1937.4,1,26.90833333333333
6698,14,0,0,3,74.3,1096.25,0,78.30357142857143
6699,50,0,1,3,99.4,5059.75,1,101.195
6700,48,0,1,4,69.7,3023.65,1,62.99270833333333
6701,49,0,0,3,98.35,4889.2,1,99.7795918367347
6702,28,0,0,3,85.45,2289.9,1,81.78214285714286
6703,68,0,0,3,95.9,6503.2,1,95.63529411764704
6704,13,0,0,3,100.75,1313.25,1,101.01923076923076
6705,11,0,0,3,89.2,990.3,1,90.02727272727272
6706,3,0,0,2,74.1,228.0,0,76.0
6707,57,0,0,3,100.6,5746.15,0,100.80964912280702
6708,3,0,0,1,75.0,209.1,0,69.7
6709,72,0,2,2,25.75,1864.2,1,25.891666666666666
6710,70,0,2,3,84.1,5979.7,1,85.42428571428572
6711,49,0,2,4,79.3,3902.45,1,79.64183673469387
6712,67,0,1,2,107.05,7142.5,1,106.6044776119403
6713,46,0,2,4,20.05,902.0,1,19.60869565217392
6714,64,0,2,2,70.2,4481.0,0,70.015625
6715,37,0,0,4,19.5,805.2,1,21.762162162162163
6716,2,0,0,3,70.75,154.85,0,77.425
6717,13,1,0,3,45.3,528.45,1,40.650000000000006
6718,72,0,2,3,115.15,8349.7,1,115.96805555555557
6719,68,0,2,4,72.95,4953.25,1,72.84191176470588
6720,15,0,1,1,19.65,332.65,1,22.176666666666662
6721,24,0,2,4,19.55,470.2,1,19.591666666666665
6722,24,0,0,3,89.55,2259.35,1,94.13958333333332
6723,27,0,0,1,50.35,1411.35,1,52.27222222222222
6724,12,0,0,4,50.25,593.75,0,49.47916666666666
6725,71,0,2,2,87.25,6328.7,1,89.13661971830986
6726,67,0,2,1,20.8,1411.9,1,21.07313432835821
6727,63,0,2,4,109.25,6841.4,1,108.59365079365078
6728,1,0,0,1,20.35,20.35,1,20.35
6729,4,0,0,3,55.9,238.5,1,59.625
6730,40,0,0,2,79.2,3233.85,0,80.84625
6731,12,0,0,3,96.0,1062.1,0,88.50833333333333
6732,52,0,2,3,79.2,4016.3,1,77.23653846153846
6733,10,0,0,3,24.0,226.55,1,22.655
6734,68,0,1,4,101.35,7110.75,1,104.56985294117646
6735,54,0,0,3,100.1,5440.9,0,100.7574074074074
6736,4,0,0,1,56.5,235.1,0,58.775
6737,52,1,1,1,35.45,1958.95,1,37.67211538461539
6738,1,0,0,3,85.0,85.0,0,85.0
6739,70,0,1,4,79.4,5528.9,1,78.9842857142857
6740,43,1,1,2,35.2,1463.7,1,34.03953488372093
6741,52,0,2,1,19.65,1025.05,1,19.7125
6742,12,1,2,1,49.85,552.1,1,46.00833333333333
6743,56,0,1,4,68.75,3815.4,1,68.13214285714285
6744,42,0,0,3,79.9,3313.4,1,78.89047619047619
6745,22,0,0,4,89.75,1938.9,1,88.13181818181819
6746,51,1,1,3,59.3,3014.65,0,59.11078431372549
6747,27,0,0,2,19.4,460.25,1,17.046296296296298
6748,51,0,1,4,93.65,4839.15,1,94.88529411764704
6749,4,0,0,3,49.4,184.4,0,46.1
6750,1,0,0,1,19.9,19.9,1,19.9
6751,35,0,0,1,55.0,2010.55,0,57.44428571428571
6752,71,0,1,4,72.9,5139.65,1,72.38943661971831
6753,1,0,0,3,69.2,69.2,0,69.2
6754,69,0,2,4,25.6,1673.4,1,24.25217391304348
6755,14,0,1,1,19.75,309.35,1,22.09642857142857
6756,57,0,0,3,55.7,3171.6,1,55.642105263157895
6757,72,0,2,2,117.5,8670.1,1,120.41805555555555
6758,48,0,2,2,19.85,916.0,1,19.08333333333333
6759,4,0,0,1,78.9,299.75,1,74.9375
6760,31,0,0,3,20.65,702.05,1,22.646774193548385
6761,38,0,1,1,62.3,2354.8,0,61.968421052631584
6762,37,0,0,3,92.5,3473.4,0,93.87567567567568
6763,1,0,0,1,19.65,19.65,1,19.65
6764,57,0,2,4,79.75,4438.2,1,77.86315789473684
6765,62,0,2,2,79.95,4819.75,1,77.73790322580645
6766,3,1,0,3,29.9,92.25,1,30.75
6767,72,0,2,1,19.75,1567.0,1,21.76388888888889
6768,29,1,0,1,45.0,1242.45,1,42.84310344827586
6769,13,0,0,4,44.8,559.2,1,43.01538461538462
6770,3,0,0,3,69.65,220.1,0,73.36666666666666
6771,11,0,0,3,51.1,531.15,1,48.28636363636363
6772,21,1,2,1,53.15,1183.2,1,56.34285714285714
6773,19,0,0,4,24.7,465.85,1,24.51842105263158
6774,61,0,2,2,111.6,6876.05,0,112.722131147541
6775,11,0,0,2,48.55,501.0,0,45.54545454545455
6776,35,0,0,3,109.95,3782.4,1,108.06857142857145
6777,25,0,0,1,20.8,460.2,1,18.408
6778,1,0,0,1,20.2,20.2,0,20.2
6779,67,0,2,4,25.6,1790.35,1,26.72164179104477
6780,19,1,0,3,39.65,733.35,0,38.59736842105264
6781,56,0,1,3,24.9,1334.0,0,23.821428571428573
6782,72,0,2,2,108.4,7767.25,1,107.87847222222224
6783,43,0,2,1,19.55,876.15,1,20.375581395348835
6784,55,0,0,3,85.1,4600.95,1,83.65363636363637
6785,2,0,0,1,56.7,113.55,0,56.775
6786,27,0,0,1,69.05,1793.25,1,66.41666666666667
6787,13,0,0,1,70.15,886.7,1,68.20769230769231
6788,70,0,2,1,111.15,7737.55,1,110.53642857142856
6789,14,0,1,1,105.95,1348.9,0,96.35
